mix_id,audio_url,audio_length,audio_size,audio_sr,audio_source,num_tracks,all_ided,num_ided_tracks,dj_id
238h9cj9,https://soundcloud.com/techno-cave/rebuke-techno-cave-podcast,3668.3755102041,55.9757642746,44100,soundcloud,12,True,12,rebuke
g5mqyr9,https://soundcloud.com/clublifebytiesto/ep654,3511.7534013605,53.5861749649,44100,soundcloud,18,True,18,tiesto
29qc3zy1,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-204-guestmix-by-stadiumx/,3603.9227210884,107.4461479187,44100,mixcloud,19,True,19,stadiumx
2fhk3z79,https://youtu.be/H104mnwjLsM,3485.0546666667,101.6491212845,48000,youtube,19,True,19,hardwell
2cncfyj9,https://www.mixcloud.com/SteveAoki/aokis-house-312/,3569.0927891156,104.9362487793,44100,mixcloud,18,True,18,steveaoki
2rpnnh01,https://www.mixcloud.com/LaidbackLuke/217-laidback-luke-presents-mixmash-radio/,3608.0558730159,106.6115703583,44100,mixcloud,21,True,21,laidbackluke
28st150k,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-149/,3600.1146485261,106.158080101,44100,mixcloud,18,True,18,martingarrix
1zj6b7v9,https://soundcloud.com/tritonalmusic/tritonia-238,3599.412244898,54.9234676361,44100,soundcloud,19,True,19,tritonal
28uj0tmk,https://www.mixcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-113/,3603.1796825397,108.958158493,44100,mixcloud,18,True,18,lucasandsteve
sf141x9,https://soundcloud.com/axtone/axtone-approved-chocolate-puma-carta,3600.0,54.9326353073,44100,soundcloud,19,True,19,chocolatepuma
2h9wdt29,https://soundcloud.com/heartfeldt/sam-feldt-heartfeldt-radio-107,3773.4965986395,57.580116272,44100,soundcloud,15,True,15,samfeldt
14j5u8d1,https://www.mixcloud.com/BCMMallorca/bcm-radio-vol-217-60m-bassjackers-apster-mix/,3601.9258049887,106.9245662689,44100,mixcloud,19,True,19,bassjackers
1nc1rkrk,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-464,3618.6383673469,55.216835022,44100,soundcloud,17,True,17,morganpage
f7z9l21,https://soundcloud.com/monstercat/cotw278,3715.293537415,56.6920423508,44100,soundcloud,23,True,23,unknown
14gcp5q1,https://soundcloud.com/ferry-corsten/corstens-countdown-517,3434.7102040816,52.4103145599,44100,soundcloud,11,True,11,ferrycorsten
1fv3yn09,https://youtu.be/yBu782FKTyE,3725.2302708333,119.1795473099,48000,youtube,17,True,17,oliverheldens
2n073b6k,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-117,3606.2264852608,55.0275020599,44100,soundcloud,18,True,18,lucasandsteve
2l5fxm1t,https://www.mixcloud.com/ClaudeVonStroke/claude-vonstroke-presents-the-birdhouse-225/,3600.1146485261,106.0582475662,44100,mixcloud,11,True,11,claudevonstroke
2nyrzm9t,https://soundcloud.com/stevevoidmusic/rf054,3600.0653061224,54.933432579,44100,soundcloud,19,True,19,stevevoid
15ggr6lk,https://soundcloud.com/jackedradio/afrojack-presents-jacked-radio-405,3582.7983673469,54.669960022,44100,soundcloud,20,True,20,afrojack
u6njlr9,https://www.mixcloud.com/itcaudio/trompa-62317-tripolee-electric-forest-week-1-2017/,3221.2114285714,55.209482193,44100,mixcloud,40,True,40,trampa
xz4086t,https://youtu.be/HXW-Gq_qKzQ,3565.8136666667,107.7175798416,48000,youtube,17,True,17,hardwell
12m98f49,https://www.mixcloud.com/djsets4u/1live-dj-session-moguai-10122017/,3531.8944217687,85.1849431992,44100,mixcloud,13,True,13,moguai
1cz4x4ht,https://www.mixcloud.com/Super8tab/supertab-radio-184/,3600.2075283447,106.0608892441,44100,mixcloud,13,True,13,super8tab
1jmlmrqt,https://www.mixcloud.com/xavier-sandoval/borgeous-house-of-borgeous-207/,3198.6880725624,95.5672454834,44100,mixcloud,16,True,16,borgeous
29qjd6s1,https://www.mixcloud.com/DaddysGroove/genesis-188-daddys-groove-official-podcast/,3216.7531972789,96.6558618546,44100,mixcloud,13,True,13,daddysgroove
2wd8klwk,https://www.mixcloud.com/BCMMallorca/bcm-radio-show-vol-268-lucas-and-steve-60m-mix/,3601.4614058957,107.1284389496,44100,mixcloud,18,True,18,lucasandsteve
f78s909,https://www.mixcloud.com/AZ_Music/futuristic-polar-bears-back-to-earth-137/,3746.4468027211,111.6681013107,44100,mixcloud,18,True,18,futuristicpolarbears
mqluysk,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-111/,3600.6719274376,107.9090957642,44100,mixcloud,15,True,15,robinschulz
13k6zd89,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-56,3599.6222902494,54.9270553589,44100,soundcloud,19,True,19,mikewilliams
7jxzbkt,https://soundcloud.com/nari-and-milani/ill-house-u-the-program-vol-218,3732.5760090703,56.9555149078,44100,soundcloud,15,True,15,narimilani
6d902n1,https://soundcloud.com/alyandfila/aly-fila-live-at-ultra-europe-croatia-13072014,5160.0239909297,78.7368450165,44100,soundcloud,19,True,19,alyfila
x0v99f9,https://youtu.be/5IV6QqPtpVY,3556.6998333333,106.2893800735,48000,youtube,13,True,13,bogdanvix
10tqu431,https://soundcloud.com/zonderlingzone/zone-radio-s01e07,3732.5784807256,56.9555149078,44100,soundcloud,20,True,20,zonderling
w4cjvx1,https://soundcloud.com/stevevoidmusic/rf031,3599.7518367347,54.9286499023,44100,soundcloud,19,True,19,stevevoid
2pucg4k1,https://soundcloud.com/firebeatz/firebeatz-presents-firebeatz-radio-196,3607.5363265306,55.0474319458,44100,soundcloud,18,True,18,firebeatz
2wbp1009,https://soundcloud.com/ozradiobyummetozcan/ummet-ozcan-presents-innerstate-ep-147,3618.7951020408,55.2192268372,44100,soundcloud,18,True,18,ummetozcan
15c2n44t,https://soundcloud.com/omnia/omp039,3545.4432653061,54.0999670029,44100,soundcloud,18,True,18,omnia
2splqxg9,https://soundcloud.com/monstercat/cotw257,3727.8739455782,56.8837680817,44100,soundcloud,17,True,17,unknown
1wrjlm41,https://soundcloud.com/phonique/not-your-ordinary-deep-house-9,3609.7044897959,55.0805149078,44100,soundcloud,11,True,11,phonique
cdbyz6k,https://soundcloud.com/noraenpure/purified-171,3600.0391836735,54.9330339432,44100,soundcloud,12,True,12,noraenpure
187zqkut,https://www.mixcloud.com/SJ_RM/sexy-by-nature-radio-273-sunnery-james-ryan-marciano/,3502.2657596372,104.9723854065,44100,mixcloud,16,True,16,sunneryjamesandryanmarciano
lsrpvs9,https://soundcloud.com/jamescarterpresents/for-the-late-nights-5,3605.733877551,55.0199289322,44100,soundcloud,14,True,14,jamescarter
2cndmqjk,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-257/,3600.1146485261,106.9393367767,44100,mixcloud,19,True,19,martingarrix
v69ky69,https://youtu.be/5ztklyvBu8g,3862.0190208333,117.3812685013,48000,youtube,22,True,22,unknown
x1ny9w1,https://soundcloud.com/clublifebytiesto/ep613,7161.626122449,109.2785377502,44100,soundcloud,18,True,18,tiesto
10rnbpz1,https://www.mixcloud.com/tiddey/tiddey-trance-waves-074/,4695.9571882086,137.2280015945,44100,mixcloud,15,True,15,tiddey
2fhl7xmt,https://www.mixcloud.com/mdelectro/md-electro-nightlife-experience-039/,3495.0211337868,103.7317562103,44100,mixcloud,17,True,17,mdelectro
7jlm859,https://soundcloud.com/anjunabeats/aww424,3491.74,53.2808504105,44100,soundcloud,12,True,12,unknown
1r2yxqr1,https://www.mixcloud.com/NoXcuses/no-xcuses-episode-357/,3607.3592743764,106.2784366608,44100,mixcloud,14,True,14,edx
1jn9fbdk,https://soundcloud.com/vinylsurfer/vinylsurfer-instant-groove-podcast-033,4166.6351020408,63.5786018372,44100,soundcloud,12,True,12,vinylsurfer
177tk0d1,https://soundcloud.com/1001tracklists/max-vangeli-exclusive-mix,3357.7273469388,51.2356491089,44100,soundcloud,13,True,13,maxvangeli
lus8dp9,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-273/,3600.1146485261,106.4498615265,44100,mixcloud,18,True,18,martingarrix
1lhd8rq9,https://www.mixcloud.com/AZ_Music/nervo-tomorrowland-one-world-radio-top-30-2019-04-12/,3544.5725170068,102.5811414719,44100,mixcloud,20,True,20,nervo
2tmcu32k,https://soundcloud.com/sandervandoorn/sander-van-doorn-identity-504,3407.412244898,51.9937801361,44100,soundcloud,17,True,17,sandervandoorn
v6v888k,https://soundcloud.com/noraenpure/nora-164-radio,3600.0391836735,54.9330339432,44100,soundcloud,11,True,11,noraenpure
tbsn6rk,https://youtu.be/pR1DmJ9WTZA,2782.976125,86.4017000198,48000,youtube,14,True,14,unknown
2dh4dquk,https://www.mixcloud.com/trancepodcasts/the-martin-garrix-show-098/,3575.5479365079,105.0472269058,44100,mixcloud,17,True,17,martingarrix
195gj3mt,https://www.mixcloud.com/Vantiz/vantiz-radio-show-019/,3650.0375510204,106.867726326,44100,mixcloud,19,True,19,vantiz
2k72qwj1,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-251/,3600.1146485261,106.1905546188,44100,mixcloud,19,True,19,martingarrix
1lhk93k1,https://www.mixcloud.com/HarddopeMusic/harddope-dope-070/,3714.542585034,110.6046705246,44100,mixcloud,19,True,19,harddope
2rs5sywk,https://youtu.be/K87GCwdtzJ8,3210.8966666667,67.7041826248,48000,youtube,15,True,15,jaxjones
1ylx7wd1,https://soundcloud.com/intentsfestival/intents-festival-2019-warmup-mix-prdx,2605.8187755102,39.7624349594,44100,soundcloud,15,True,15,prdx
2clfpt6k,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-40,3449.6,52.6375141144,44100,soundcloud,17,True,17,mikewilliams
253hny41,https://www.mixcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-122/,3604.8979591837,108.7595129013,44100,mixcloud,18,True,18,lucasandsteve
2sptjp71,https://soundcloud.com/miami-rockets/rocket-world-radioshow-episode-042,3519.6604081633,53.7065515518,44100,soundcloud,14,True,14,miamirockets
sf877g9,https://soundcloud.com/thechainsmokers/nice-hair-061,3446.1257142857,52.5845012665,44100,soundcloud,22,True,22,thechainsmokers
251hj8lk,https://soundcloud.com/novadoseradio/novadose138,3275.7028571429,49.9840545654,44100,soundcloud,16,True,16,jainova
1wnwrgst,https://www.mixcloud.com/Quintino/quintino-presents-supersoniq-radio-episode-178/,3586.3684353742,106.2486152649,44100,mixcloud,15,True,15,quintino
1grz4449,https://www.mixcloud.com/morganpage/morgan-page-in-the-air-episode-452/,3484.2006349206,103.9445266724,44100,mixcloud,17,True,17,morganpage
187nxult,https://youtu.be/jaS8Ixzb2fw,3617.8728125,117.3550844193,48000,youtube,17,True,17,oliverheldens
2gg1lmtt,https://youtu.be/EmEpiW9pkYA,3338.3742291667,102.0553636551,48000,youtube,18,True,18,hardwell
11p1py9t,https://www.mixcloud.com/djsesion/david-guetta-dj-mix-366-02072017/,3539.1854875283,104.9104738235,44100,mixcloud,13,True,13,davidguetta
1lhl5kq1,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-128,3604.8155328798,55.0059776306,44100,soundcloud,18,True,18,lucasandsteve
2uk74j09,https://soundcloud.com/tritonalmusic/tritonia-265,3601.7371428571,54.958943367,44100,soundcloud,17,True,17,tritonal
x1876k1,https://www.mixcloud.com/krydertracks/kryteria-151/,3604.015600907,107.5381031036,44100,mixcloud,22,True,22,kryder
lrkn211,https://www.mixcloud.com/dondiablo/don-diablo-hexagon-radio-episode-86/,3657.2357369615,107.7774200439,44100,mixcloud,19,True,19,dondiablo
29t2pz0t,https://soundcloud.com/deependmusic/together-with-deepend-4,3602.1097505669,54.9649219513,44100,soundcloud,18,True,18,deepend
pn39my1,https://www.mixcloud.com/swankytunes/swanky-tunes-showland-277/,3614.1859410431,106.9518127441,44100,mixcloud,18,True,18,swankytunes
15gw8159,https://youtu.be/rPwiRPBtEr8,7651.0047916667,239.9532594681,48000,youtube,37,True,37,unknown
1mf30dbt,https://www.mixcloud.com/AZ_Music/dimitri-vegas-like-mike-smash-the-house-305/,3602.6224036281,105.36079216,44100,mixcloud,17,True,17,dimitrivegasandlikemike
jycw5w1,https://www.mixcloud.com/AZ_Music/borgeous-house-of-borgeous-210/,3193.4868027211,94.3864870071,44100,mixcloud,16,True,16,borgeous
13luwhk1,https://soundcloud.com/yves-v/v-sessions-213,3607.9020408163,55.0530118942,44100,soundcloud,17,True,17,yvesv
1q6n8911,https://soundcloud.com/steveaoki/aokis-house-377,3598.5240816326,54.9099159241,44100,soundcloud,18,True,18,steveaoki
1f3q7s1,https://www.mixcloud.com/DubShakerz/edx-live-electric-daisy-carnival-new-york-usa-20120519/,2751.1002267574,77.6546344757,44100,mixcloud,12,True,12,edx
2h8vnq09,https://soundcloud.com/curbiofficial/planet-curbi-015,3524.5833333333,53.7818861008,44100,soundcloud,20,True,20,curbi
1yjzsbgt,https://youtu.be/QOMxhUFFR5c,3546.5411041667,96.5546693802,48000,youtube,20,True,20,marlo
25znnfkk,https://soundcloud.com/assaf/assaf-fm-episode-154,3600.07569161,54.9338312149,44100,soundcloud,15,True,15,assaf
2ujy6pjt,https://www.mixcloud.com/AZ_Music/nervo-tomorrowland-one-world-radio-top-30-2019-05-03/,3590.9659863946,104.0594501495,44100,mixcloud,20,True,20,nervo
85g6s1,https://www.mixcloud.com/jonatan-andres-chuquilla-mena/dead-mau5-live-ultra-music-festival/,5196.2543310658,138.5078773499,44100,mixcloud,17,True,17,deadmau5
u8lnstk,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-121,3511.9542857143,53.588965416,44100,soundcloud,18,True,18,mikewilliams
1wr1f5xk,https://soundcloud.com/jackedradio/afrojack-presents-jacked-radio-383,3546.6187755102,54.1179037094,44100,soundcloud,22,True,22,afrojack
14jr7q8k,https://www.mixcloud.com/morganpage/morgan-page-in-the-air-episode-479/,3477.0488888889,104.022154808,44100,mixcloud,17,True,17,morganpage
1p8h0cy9,https://soundcloud.com/claptone/clapcast-181,3612.7869387755,55.1275501251,44100,soundcloud,12,True,12,claptone
11qypqck,https://youtu.be/qnIDaVkN77A,3390.2127708333,103.904797554,48000,youtube,17,True,17,hardwell
2rs7u3v9,https://soundcloud.com/radiointense/cherryua-live-radio-intense-kyiv-3012019,3469.2,52.9368610382,44100,soundcloud,12,True,12,cherry
1tyglmqt,https://youtu.be/ny8t6DXbFCI,3469.7759375,111.3160829544,48000,youtube,25,True,25,tiesto
2385ls1t,https://soundcloud.com/jackedradio/afrojack-presents-jacked-radio-407,3601.4759183674,54.9549570084,44100,soundcloud,23,True,23,afrojack
nnh0nrt,https://soundcloud.com/sneijder/sneijder-live-colours-23rd-birthday-march-2018,3476.6367346939,53.0500621796,44100,soundcloud,14,True,14,sneijder
15czcvt9,https://www.mixcloud.com/sandervandoornofficial/sander-van-doorn-identity-380/,3356.3051247165,100.4814586639,44100,mixcloud,17,True,17,sandervandoorn
2531pdut,https://soundcloud.com/armadaradio/armada-invites-radio-239-best-of-2018-part-2,3602.9126530612,54.9768800735,44100,soundcloud,18,True,18,unknown
2m19hyrk,https://www.mixcloud.com/AZ_Music/ferry-tayle-dan-stone-fables-040/,3542.0647619048,103.4235630035,44100,mixcloud,11,True,11,ferrytayle
246b4q0k,https://www.mixcloud.com/SpinninSessions/spinnin-sessions-344-artist-spotlight-will-sparks/,3599.4644897959,107.4547777176,44100,mixcloud,18,True,18,unknown
9gcqb21,https://youtu.be/voQ5NWvxLrc,3510.7591666667,99.103978157,48000,youtube,38,True,38,zomboy
1tyfmdq1,https://www.mixcloud.com/djsets4u/kiss-fm-uk-kiss-presents-oliver-heldens-14102019/,3420.5315192744,98.2712392807,44100,mixcloud,16,True,16,oliverheldens
26yzwfpk,https://www.mixcloud.com/esquiremusic/esquire-april-2019-house-music-podcast/,4745.9265306122,141.2926235199,44100,mixcloud,19,True,19,esquire
yw05f11,https://soundcloud.com/boundlessfm/ep004,3611.9248979592,55.1143960953,44100,soundcloud,20,True,20,roone
2k4sng09,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-135/,3600.9505668934,107.5294389725,44100,mixcloud,18,True,18,martingarrix
sfhw5bt,https://youtu.be/vYsKqpi2vIs,3548.3755,108.8285951614,48000,youtube,17,True,17,hardwell
cb8klj9,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-242-best-of-spinnin-sessions/,3606.8948752834,107.8148002625,44100,mixcloud,21,True,21,unknown
206yfk1,https://soundcloud.com/spinninrecords/spinnin-records-summer-2014-mix,4224.6008163265,64.4630889893,44100,soundcloud,22,True,22,twoloud
2cnsc189,https://soundcloud.com/igniterecordings/firebeatz-presents-ignite-radio-106,3600.0130612245,54.9326353073,44100,soundcloud,18,True,18,firebeatz
t9m1z1t,https://www.mixcloud.com/djsets4u/1live-dj-session-oliver-heldens-15042018/,3613.3500226757,66.0675449371,44100,mixcloud,19,True,19,oliverheldens
2131879,https://soundcloud.com/anjunadeep/the-anjunadeep-edition-67-with-martin-roth,3757.3209977324,57.3329868317,44100,soundcloud,12,True,12,martinroth
c8qyx29,https://youtu.be/EplL149Fj44,3568.7626041667,113.8594179153,48000,youtube,18,True,18,julianjordan
2qt9ccft,https://www.mixcloud.com/AZ_Music/futuristic-polar-bears-back-to-earth-123/,3588.9226303855,107.6765499115,44100,mixcloud,18,True,18,futuristicpolarbears
2tm8kkd1,https://soundcloud.com/propulsive/slam-mixmarathon-propulsive-14-06-2019,3633.7110204082,55.4468259811,44100,soundcloud,13,True,13,propulsive
28ulmc6t,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-162/,3602.2044444444,106.3658409119,44100,mixcloud,16,True,16,robinschulz
f56zs91,https://www.mixcloud.com/tracklistfromslovakia/axwell-%CE%BB-ingrosso-iheartradio-evolution-takeover-2017-04-15/,3512.3896598639,96.5440721512,44100,mixcloud,14,True,14,axwellandingrosso
2gfk0471,https://youtu.be/-eS596oWtsM,3463.169875,105.6759309769,48000,youtube,18,True,18,hardwell
wzmk1j1,https://youtu.be/PzxL43fs-O8,3515.2173958333,111.8610048294,48000,youtube,18,True,18,mesto
v649ub1,https://www.mixcloud.com/AZ_Music/lucas-steve-spinnin-sessions-301/,3596.6780952381,103.0015239716,44100,mixcloud,20,True,20,lucasandsteve
261y7qq1,https://soundcloud.com/sickindividuals/this-is-sick-164,3679.7648979592,56.1495523453,44100,soundcloud,25,True,25,sickindividuals
7fdmrkk,https://www.mixcloud.com/thebesthouse/spinnin-records-spinnin-sessions-085-best-of-2014-2014-12-25/,3599.789569161,103.6570014954,44100,mixcloud,21,True,21,unknown
236x2nh1,https://www.mixcloud.com/spiritofhardstyle/009-spirit-of-hardstyle-podcast-presented-by-team-spirit/,3161.0717460318,91.7715034485,44100,mixcloud,17,True,17,atmozfears
2gfjwmx9,https://soundcloud.com/1daytrackmixtapes/talent-mix-60-uoak,3598.7330612245,54.9131040573,44100,soundcloud,14,True,14,uoak
2bqhd2m9,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-175/,3602.1115646258,106.9670343399,44100,mixcloud,15,True,15,robinschulz
37xb40t,https://soundcloud.com/nari-and-milani/ill-house-u-the-program-vol-222,3485.5680045352,53.1863822937,44100,soundcloud,13,True,13,narimilani
26xz2stt,https://soundcloud.com/yves-v/yves-v-v-sessions-151,3115.3110204082,47.5366697311,44100,soundcloud,14,True,14,yvesv
2385pfzt,https://soundcloud.com/noraenpure/purified-155,3600.0391836735,54.9330339432,44100,soundcloud,13,True,13,noraenpure
78clj79,https://youtu.be/ErQXuDN0naw,3603.0933125,110.6030244827,48000,youtube,17,True,17,laidbackluke
1q50jmlt,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-42,3558.1648979592,54.2940835953,44100,soundcloud,17,True,17,mikewilliams
253gkgd9,https://soundcloud.com/rodgmusic/rodg-radio-030-fate-album-special,3685.6424489796,56.2392368317,44100,soundcloud,14,True,14,rodg
1b1zvvqk,https://www.mixcloud.com/PromiseLand/amazing-show-365-by-promise-land/,3568.7212698413,106.3173618317,44100,mixcloud,17,True,17,promiseland
2gfm74pt,https://soundcloud.com/thecuckoosnestradio/mr-belt-wezols-the-cuckoos-nest-65-summer-tape-13,3628.2795238095,55.3643159866,44100,soundcloud,15,True,15,mr.beltandwezol
j1c182t,https://soundcloud.com/romanmesser/roman-messer-suanda-music-202-26-11-2019,3335.8628571429,50.9020233154,44100,soundcloud,11,True,11,romanmesser
1yllpk79,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-108-eng-version,3458.9518367347,52.7802124023,44100,soundcloud,17,True,17,mikewilliams
2l4znxst,https://youtu.be/q70gIHy-CJo,3629.7238541667,117.1193361282,48000,youtube,18,True,18,oliverheldens
2ujxlkz1,https://www.mixcloud.com/Wolfpack/wolfpack-midnight-hour-70/,3641.6319274376,106.9126195908,44100,mixcloud,21,True,21,wolfpack
2k6nc4lt,https://soundcloud.com/stevevoidmusic/rf010,3600.0653061224,54.933432579,44100,soundcloud,20,True,20,stevevoid
2ptvgjgt,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-018,3576.0587755102,54.5671224594,44100,soundcloud,17,True,17,mikewilliams
50gvzbk,https://soundcloud.com/steveaoki/tomorrowland-2015-dimmak-stage-set,5319.6036961451,81.1718740463,44100,soundcloud,39,True,39,steveaoki
2pw0k1sk,https://soundcloud.com/1001tracklists/dvbbs,3562.1355102041,54.3546705246,44100,soundcloud,18,True,18,dvbbs
9j1fmnk,https://soundcloud.com/marlomusic/altitude-radio-episode-022,3503.1771428571,53.455037117,44100,soundcloud,12,True,12,marlo
3cptyrt,https://youtu.be/h7tjH47i_r4,3323.5250625,93.9156618118,48000,youtube,11,True,11,afrojack
2k480z5k,https://soundcloud.com/monstercat/mcp119,3792.7309977324,57.8734836578,44100,soundcloud,19,True,19,unknown
26z6yyq9,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-249/,3600.1146485261,107.5554456711,44100,mixcloud,19,True,19,martingarrix
66gf1d9,https://www.mixcloud.com/thebesthouse/julian-jordan-rock-steady-radio-014-2014-09-09/,3275.5925623583,96.3390054703,44100,mixcloud,14,True,14,julianjordan
t9z4g7t,https://soundcloud.com/maxximizeonair/blasterjaxx-present-maxximize-on-air-219,3603.1216326531,54.9800691605,44100,soundcloud,18,True,18,blasterjaxx
2gf122xt,https://soundcloud.com/kojunmusic/the-mixtape-097-with-kojun,3600.0000226757,54.9326353073,44100,soundcloud,14,True,14,kojun
1t0hpnsk,https://www.mixcloud.com/Vyel/vyel-radio-show-003-future-bass-dancehall-trap-dj-mix/,3655.7960997732,106.9685688019,44100,mixcloud,22,True,22,vyel
228r6b21,https://soundcloud.com/ministryofsound/soundof-mike-williams,3602.9659637188,54.9780759811,44100,soundcloud,19,True,19,mikewilliams
d8z4p71,https://soundcloud.com/armadaradio/armada-invites-radio-233-incl-alexander-popov-guest-mix,3620.7020408163,55.2483243942,44100,soundcloud,18,True,18,alexanderpopov
1zjvpswt,https://www.mixcloud.com/fromthemusic/from-the-music-028/,3638.3811337869,107.9327259064,44100,mixcloud,17,True,17,dinodelmoro
193bzg0k,https://www.mixcloud.com/dondiablo/don-diablo-hexagon-radio-episode-119/,3614.0001814059,106.8340320587,44100,mixcloud,19,True,19,dondiablo
1zjrd1pk,https://soundcloud.com/ferry-corsten/corstens-countdown-621,3584.8097959184,54.7006521225,44100,soundcloud,12,True,12,ferrycorsten
1s2bzkzt,https://youtu.be/iJzou9heWtY,3540.1323958333,107.6710939407,48000,youtube,18,True,18,hardwell
y09qgv1,https://youtu.be/1dyGsfNb6TQ,3520.6973125,104.960354805,48000,youtube,12,True,12,ferrycorsten
rhmdh1k,https://soundcloud.com/noraenpure/purified-162,3600.0391836735,54.9330339432,44100,soundcloud,11,True,11,noraenpure
6zw0k41,https://www.mixcloud.com/thevaultoftimberg/avicii-ultra-music-festival-miami-wmc-united-states-2012-03-24/,2996.4422675737,81.410902977,44100,mixcloud,12,True,12,avicii
1jnhw8gt,https://soundcloud.com/noraenpure/purified-174,3600.0391836735,54.9330339432,44100,soundcloud,11,True,11,noraenpure
71r5w19,https://soundcloud.com/alyandfila/aly-fila-live-at-asot-festival-argentina-11-4-2015,3632.0653061224,55.421713829,44100,soundcloud,14,True,14,alyfila
26ysdhy1,https://soundcloud.com/boundlessfm/ep035,3637.2375510204,55.5006361008,44100,soundcloud,17,True,17,roone
2vh0vlck,https://soundcloud.com/nightserviceonly/cid-presents-night-service-only-radio-episode-027,3599.7257142857,54.9282512665,44100,soundcloud,15,True,15,cid
6cfhup1,https://soundcloud.com/steveaoki/steve-aoki-ultra-music,3451.7942857143,52.670996666,44100,soundcloud,13,True,13,steveaoki
1uuzmuw9,https://www.mixcloud.com/PromiseLand/amazing-show-390-by-promise-land/,3557.2970521542,105.6407814026,44100,mixcloud,17,True,17,promiseland
h3nxh61,https://youtu.be/Ujlx04Mhcw4,5011.2558541667,145.7079591751,48000,youtube,11,True,11,hvob
qkwl3ht,https://soundcloud.com/houseofwaxradio/house-of-wax-031,3552.052244898,54.2008113861,44100,soundcloud,17,True,17,waxmotif
26yfyw51,https://soundcloud.com/stadiumxofficial/xhr-budapest,3553.3496598639,54.220741272,44100,soundcloud,16,True,16,stadiumx
12ndsdq9,https://youtu.be/TAc3QDp38PI,3555.3763125,109.6617937088,48000,youtube,47,True,47,unknown
h3kk5ct,https://www.mixcloud.com/pjanoo/hardwell-off-the-record-134-2019-11-29/,3593.1022222222,106.8978185654,44100,mixcloud,15,True,15,hardwell
2ff15xtt,https://www.mixcloud.com/Avicii/avicii-levels-episode-051/,3439.0610430839,103.3430271149,44100,mixcloud,15,True,15,avicii
1gsk1vj9,https://soundcloud.com/steveallenofficial/steve-allen-pres-uplift-057,3500.9044897959,53.4203586578,44100,soundcloud,12,True,12,steveallen
2dl09ddk,https://www.mixcloud.com/swankytunes/swanky-tunes-showland-255/,3643.5359637188,107.2144451141,44100,mixcloud,18,True,18,swankytunes
1xm5fn5t,https://www.mixcloud.com/Artymusic/together-fm-082/,3600.1610884354,107.1327610016,44100,mixcloud,20,True,20,arty
1ftnjrrt,https://youtu.be/3ByMPSOTybw,3281.0557708333,101.4363298416,48000,youtube,18,True,18,hardwell
2tlks6j9,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-95,3500.4081632653,53.4127855301,44100,soundcloud,16,True,16,mikewilliams
351lqft,https://soundcloud.com/ineedr3hab/r3hab-i-need-r3hab-163,3650.1950113379,55.6987390518,44100,soundcloud,17,True,17,r3hab
2ukmmsd1,https://soundcloud.com/spinninsessions/spinnin-sessions-346-artist-spotlight-2019-rewind-pt-2,3603.3189342404,54.9832572937,44100,soundcloud,20,True,20,unknown
1nc870f1,https://www.mixcloud.com/AZ_Music/nervo-tomorrowland-one-world-radio-top-30-12072019/,3555.393015873,103.0980854034,44100,mixcloud,20,True,20,nervo
1ylsbk71,https://youtu.be/fzm1cNlsnf0,7096.8489791667,218.5491685867,48000,youtube,28,True,28,alyfila
2vgfhhlt,https://soundcloud.com/tritonalmusic/tritonia-244,3600.0653061224,54.933432579,44100,soundcloud,19,True,19,tritonal
2nxgx4tt,https://soundcloud.com/yves-v/vsessions172,3124.7039909297,47.6801643372,44100,soundcloud,14,True,14,yvesv
tc9nhr9,https://soundcloud.com/grum-deepstateradio/deep-state-radio-002,3626.213877551,55.3324289322,44100,soundcloud,12,True,12,grum
1qynnk9,https://youtu.be/ff_F5unSAAc,3510.2135,107.0533189774,48000,youtube,14,True,14,hardwell
1rzqkvwk,https://soundcloud.com/noraenpure/purified-040,3603.4351020408,54.9848518372,44100,soundcloud,14,True,14,noraenpure
f67rklk,https://www.mixcloud.com/djsets4u/1live-dj-session-rampue-12052018/,3481.5071201814,66.7143363953,44100,mixcloud,11,True,11,rampue
